id,tweet,actual,predicted,time_sec,correct
1325,COVID-19 has infected more meatpackers in the U.S. than health care workers.,False,True,0.11603403091430664,False
1288,???In ???Resident Evil??? the Umbrella Corporation releases a virus that infects the people of Raccoon City. A biological research lab with the exact same logo as the Umbrella Corporation can be found in the city where the coronavirus outbreak originated.??�,False,False,0.34966564178466797,True
892,A Facebook user claims Melinda Gates divorced her husband Bill Gates for wanting to destroy Africa.,False,False,0.3560910224914551,True
3935,NEW: A coronavirus vaccine: Where does it stand? Experts we checked with remain optimistic about a vaccine in the first quarter of 2021. https://t.co/aIji0QepqT https://t.co/UGgf3mALp7,False,True,0.1187903881072998,False
4593,It’s difficult to understand what’s happening with COVID-19 data right now but we’re hoping to see better data soon as CA reporting problems are fixed FL testing gets back up to speed and hospital data improves nationally.,True,True,0.11890983581542969,True
1662,Mantova hospital in Italy tests plasma treatment to heal COVID-19 patients. The Italian government has sent the Carabinieri to stop the experimentation. It's because of Bill Gates.,False,False,0.3562657833099365,True
2051,"FACT CHECK: Major cause of death in Covid-19 is Thrombosis, Not Pneumonia! For a long time a news has been circulating",False,True,0.11963391304016113,False
3365,"Coronavirus stays on fabric for 9 hours, so washing clothes or being exposed to the sun for two hours meets the purpose of killing it.",False,False,0.3557150363922119,True
4997,A Hairstylist in Iowa Exposes 317 Clients To The Coronavirus https://t.co/j2JxcK1exb #coronavirus #hairstylist #placebopills,False,False,0.35700011253356934,True
6375,The vaccine for coronavirus is ready. US President Donald Trump has announced that Roche Medical Company will launch it.,False,False,0.3616147041320801,True
2699,Chief priest Satyendra Das of the Ram Janmabhoomi site in Ayodhya UP goes into self-quarantine after one of his assistants tested positive for COVID-19. Congress MP Karti Chidambaram has tested positive for the coronavirus infection. #COVID19 #coronavirus #coronavirusFacts https://t.co/OJKxL2WxVg,False,False,0.3601348400115967,True
4085,📢Nigeria International Travel Portal Q: Must travelers departing from Nigeria test for COVID-19? A: The requirement for COVID-19 PCR negative test depends on the airline and travel destination. For more NITP FAQs visit: https://t.co/9JgwI7GsZZ https://t.co/7yEfGHe1fQ,True,False,0.3612043857574463,False
2498,"Says CEOs got advance notice of COVID, then resigned to dump stock.",False,False,0.3590853214263916,True
1038,_People with COVID-19 have been misdiagnosed as having pneumonia and have been dying of thrombosis_,False,False,0.36560893058776855,True
21,"No Nobel Prize laureate Tasuku Honjo didn't say the coronavirus is ""not natural"" as a post on Facebook claims. In fact Professor Honjo said he's ""greatly saddened"" his name was used to spread misinformation. This and more in the latest #CoronaCheck: https://t.co/rLcTuIcIHO https://t.co/WdoocCiXFu",False,True,0.12187886238098145,False
2008,As of 6 August 2020 a cumulative of 543489 #COVID19 Tests have been conducted in #Telangana of which 21346 tests were performed yesterday. #COVID19 #COVID__19 #COVID #Covid_19 #COVIDー19 #COVID19India #COVIDUpdates #coronavirus #CoronaUpdates #CoronavirusIndia https://t.co/6UQZpNFNix,True,False,0.3639650344848633,False
1089,“We’ve ramped up testing hugely in this country.” Health minister Edward Argar says the prime minister is setting “ambitious but achievable targets” when it comes to increasing #coronavirus testing capacity. #KayBurley: https://t.co/apswxjCfGw https://t.co/Wlo15zhmwF,True,False,0.3586258888244629,False
2268,#COVID19 vaccine will cost too much to be accessible for most Americans. https://t.co/zM1ILb6msv,True,False,0.355771541595459,False
3697,A female doctor in Uttar Pradesh died after being injured during stone pelting by local Muslims who refused to be screened for COVID-19.,False,True,0.12055826187133789,False
4094,ALERT: Americans With Coronavirus Symptoms Are Being Asked To Cough Directly Onto President Trump https://t.co/cLQpffnYyY,False,False,0.3595914840698242,True
2130,@susankilfoy @Teddysmom1 Is he stupid? What am I saying? We know he’s stupid. A vaccine that has been rushed and not thoroughly checked out by science? I’d rather take Lysol.,False,False,0.35489439964294434,True
36,Florida Governor Ron DeSantis Botches COVID-19 Response - By banning Corona beer in order to flatten pandemic curve.,False,False,0.35387086868286133,True
1516,#CoronaVirusUpdates: 📍Total #COVID19 Cases in India (as on August 29 2020) ➡️21.90% Active cases (752424) ➡️76.28% Cured/Discharged/Migrated (2648998) ➡️1.82% Deaths (62550) Total COVID-19 confirmed cases = Active cases+Cured/Discharged/Migrated+Deaths Via @MoHFW_INDIA https://t.co/X8JCQo7LFd,True,True,0.11758971214294434,True
92,India has now tested more than 2 lakh samples/day for #COVID19! This has been enabled by @ICMRDelhi's commitment to set up over 1000 Laboratories and expanding testing mechanisms. For details visit: https://t.co/FQhg5M5xrN #ICMRFightsCOVID19 #IndiaFightsCorona @MoHFW_INDIA https://t.co/rDkcvFbhUS,True,True,0.11734175682067871,True
6212,ER visits in the US down 42% during the coronavirus pandemic. https://t.co/tjYQTSdBeK https://t.co/pG3z9fQuwV,True,True,0.11857938766479492,True
3885,"*THE LOGIC BEHIND JANTA CURFEW* . As carona virus’ life at one place is
12 hrs and Janta curfew is for 14 hrs so the places or points of 
public areas where carona may have survived will not be touched for 14 
hrs and this will break the chain .",False,True,0.11888933181762695,False
5458,The Disaster Management Act has been implemented across India. As per the act apart from the government departments no other citizen is allowed to post or share any forward related to the novel coronavirus.,False,True,0.11838030815124512,False
1918,Our update is published. States reported record tests completed (852k) and cases (77k) for the second day in a row as well as 951 deaths. One significant caveat: the total cases include ~5k cases from a reporting backlog in Texas. https://t.co/Ky60XDlluD,True,True,0.11794042587280273,True
3097,A Muslim man was caught spreading coronavirus and beaten up. The man was caught spitting in fruits.,False,False,0.3523859977722168,True
863,Video shows doctors and nurses turning their back to the Health ministry of Spain as he arrives to a Hospital.,False,False,0.3544490337371826,True
1943,Pubs bars and restaurants throughout England will be forced to close at 10pm from Thursday Boris Johnson will announce in a new #coronavirus crackdown https://t.co/mXJfWeOi96,True,False,0.35283851623535156,False
2298,RT @PIB_India: Highlights of the week🔽 ✅More than 3.6 crore tests conducted ✅Over 24 lakh recoveries ✅Recovery rate more than 75% ✅Active…,True,True,0.11764049530029297,True
1939,Muslim man is spitting on food in a restaurant in India.,False,True,0.1164407730102539,False
4319,‘Dr. VK Srinivas Vice-President of Bharath Biotech He is taking first injection of COVID-19 vaccine. They have confidence in their product’,False,True,0.11723113059997559,False
891,Leaders of the Mt Roskill Evangelical Fellowship have encouraged all members of the congregation to get retested for COVID-19 and comply with other public health advice such as self-isolation.​ At 8am this morning our labs had registered new tests for 98% of the congregation.,True,True,0.1176309585571289,True
1831,A runny nose and sputum secretion are not symptoms of novel coronavirus.,False,True,0.11658072471618652,False
724,"???The State of Florida has announced measures that all workplaces with 10 employees or more are to have paid mandatory leave to avoid the spread of COVID-19 coronavirus starting on March 6, 2020. All schools are to close for 2 weeks also from March 6th.??�",False,False,0.3477466106414795,True
4421,"Trey Gowdy said, ???I???m not saying COVID-19 isn???t real???. But pay attention folks, there???s much more going on here than what meets the eye.??�",False,True,0.11585521697998047,False
70,"An article claiming that ""Bill Gates' vaccine"" would modify human DNA.",False,False,0.3459954261779785,True
6027,#CoronaVirusUpdates: State-wise details of Total Confirmed #COVID19 cases(till 9 September 2020 08:00 AM) ➡️States with 1-15000 confirmed cases ➡️States with 15001-100000 confirmed cases ➡️States with 100000+ confirmed cases ➡️Total no. of confirmed cases so far https://t.co/HgWrtd1Hhr,True,True,0.11569833755493164,True
834,"Man Had Beef, Peppers And Onions With Rice For His Tea https://t.co/Cv7IlS87sI #food #coronavirus #foodshortages",False,True,0.11763238906860352,False
1655,Amid all the chaos and problems caused by COVID-19 there was hope that physicians would get a break on their complicated payment reporting programs. Alas… https://t.co/AVscr9fV9U https://t.co/MpJIH6CjO4,True,False,0.35462069511413574,False
3278,Older people &amp; those with pre-existing medical conditions such as diabetes &amp; cancer are at a higher risk of complications from #COVID19 Let's #TakeResponsibility by ensuring proper hand hygiene physical distancing and wearing a mask especially around vulnerable groups https://t.co/Sla5uwxNCG,True,True,0.11759328842163086,True
4759,"Also Tax 18% on COVID 19 Masks, Sanitizers, A/C houses,LPG Cylinders,Briefs..!☺ these r fast usage goods frm 3/2020 , Idlis,Dosas,meals in 5 star Hotels can yields revenue..""Think tanks"" @NITIAayog Consider these special CORONA TAX of 18% on all goods @PMOIndia @nsitharaman https://t.co/fGUiOu9OCx",False,True,0.11969399452209473,False
1880,• Travel will be allowed again. Go and see your mum but don’t turn it into a big family reunion when you get there. • For now we are in Level 3 for just two more days when we wake up on Thursday remember: Play it safe and protect the wall of defence we have created.,True,False,0.3565948009490967,False
5637,Tighter restrictions will be imposed in Dublin from midnight tonight in response to growing concern over the spread of #coronavirus https://t.co/EA8Cjs2jk9,True,True,0.11871480941772461,True
1398,We have greatly benefited from the aggregated knowledge of talented epidemiologists data scientists engineers public health researchers and front-line experts working 24×7 across the world to beat COVID. Get involved: info@covidactnow.org,True,True,0.11915254592895508,True
4492,Local Resident Admits: 2020's New Year's Resolution To Start Saving Leftover Ketchup Packets From Bu� https://t.co/PiqitsJ3xR #coronavirus,False,True,0.11793017387390137,False
267,The pandemic has opened up the door for physicians to online learning for physicians new Medscape report finds. https://t.co/jitKgkTrRT,True,False,0.3544275760650635,False
3983,Says the NIH ???15 years ago published a study on chloroquine. It is effective against COVID-(1).??�,False,True,0.11755847930908203,False
3411,544 new cases of #COVID19Nigeria; Lagos-199 Ebonyi-65 Oyo-47 Ondo-46 Ogun-31 Edo-30 FCT-28 Katsina-25 Plateau-15 Bayelsa-11 Kaduna-10 Adamawa-10 Akwa Ibom-8 Gombe-7 Kano-4 Taraba-3 Rivers-2 Abia-2 Ekiti-1 28711 confirmed 11665 discharged 645 deaths https://t.co/4uA3R0O28U,True,False,0.35083723068237305,False
5872,The Governor of Maine has ordered restaurant staff to wear dog cone-style face visors as a precautionary measure against COVID-19.,False,False,0.34979915618896484,True
2938,Coronavirus Q&amp;A Survival Kit https://t.co/adlCvFsQhl #coronavirus #panic,False,False,0.34920358657836914,True
1540,This is also the most extensive look that we've released about the specific difficulties that our project faces trying to compile comparable data from 56 different jurisdictions. Florida reports as much or more data than almost any state or territory and still problems abound.,True,False,0.35787081718444824,False
4121,"USB flash drives were being sold for $370 as a ""5G Bioshield"", purportedly offering protection from the non-existent threat of infection transmitted via 5G mobile telephone radio waves.",False,False,0.3527956008911133,True
6349,As at 04:00 pm 28th March there are 89 confirmed cases 1 death For a breakdown of cases by states in real time please see https://t.co/zQrpNeOfet Currently; Lagos- 59 FCT- 14 Ogun- 3 Enugu- 2 Ekiti- 1 Oyo- 3 Edo- 2 Bauchi- 2 Osun-1 Rivers-1 Benue- 1,True,False,0.35547757148742676,False
2743,There is now a COVID-19 cure from the USA.,False,False,0.3540017604827881,True
996,Google has donated 59 billion (5900 crores) rupees to fight coronavirus to India.,False,False,0.35587477684020996,True
3241,OK our daily update is published. States reported 637k tests. Today’s case count is the second-highest in our data; the record was set yesterday. Hospitalizations kept moving upward and states reported 867 deaths. https://t.co/yHiWEpz8IK,True,True,0.1195073127746582,True
147,If you refuse to #SocialDistance you should sign a pledge to bypass care if you get ill with #coronavirus. https://t.co/6bPYWerUwv via @ArthurCaplan https://t.co/NWYBleKp6a,True,True,0.11913895606994629,True
1416,"@TheFreds 1. ""personal capacity"" meaning they won't rish their profesion to speak out. https://t.co/Uwm8wZFktP is an antibiotic which doesn't kill a virus. 3 chloroquine has no evidence, is toxic and kills more than covid. I take it trust me its not good",False,False,0.35811734199523926,True
3073,"A viral message claiming that insurance benefits for #COVID19 deaths can be claimed under two of the PM's Suraksha Yojana Schemes, Pradhan Mantri Jeevan Jyoti Bima Yojana (PMJJBY) and Pradhan Mantri Suraksha Bima Yojana (PMSBY) is misleading. #FakeNews

https://t.co/NGPo0rBJM3",False,False,0.35320305824279785,True
1255,The 4C Mortality Score accurately predicts risk for death in hospitalized patients with #COVID19 when completed during admissions. https://t.co/z8O6cmC1na,True,True,0.11864256858825684,True
5327,Testing remains down. Most of the decline in the 7-day average for tests completed is in the South. This kind of decline is not what we saw from Northeastern states as they emerged from their intense outbreaks in the Spring. https://t.co/jGd4dHRfWF,True,True,0.11831140518188477,True
5986,The disaster management act in India prohibits posting messages regarding COVID-19 and would attract punishment to those who don't obey.,False,False,0.3638129234313965,True
2956,The US will maintain measures to contain #COVID19 for as long as practical. But CDC and state/local governments will also implement strategies to minimize the impact of novel coronavirus on US communities. https://t.co/6gr7tHYHJ4.,True,True,0.12074565887451172,True
3797,Coronavirus: Care home staff in COVID-19 hotspots wait over a week for test results https://t.co/fIXtp4oWsg,True,True,0.11899662017822266,True
1649,#TERAVOLT registry: Past treatment may impact risk of death in patients with thoracic malignancies who develop #COVID-19. https://t.co/MDwSBRWOfv #ASCO20 #lcsm https://t.co/0pgDJKgdBk,True,True,0.11828041076660156,True
4850,The government is changing the rules around self-isolation in a move to force more people to stay at home if they have #coronavirus https://t.co/rzFiEMNbix,True,True,0.11707901954650879,True
4417,There are several actions &amp; requirements that should be reviewed &amp; put in place to prevent the introduction &amp; spread of #COVID19 in schools 🏫 and into the community; and to ensure the safety of children 👦 and school staff 🧑‍🏫 while at school: 👉 https://t.co/Cs7uxQRRMN https://t.co/2IDux44Opw,True,True,0.11894917488098145,True
5120,A new @CDCMMWR report found that 121 people under 21 years of age died of #COVID19 from February–July 2020. 3 out of 4 deaths occurred among Black Hispanic and American Indian/Alaska Native persons. Learn more: https://t.co/fCxlvca0BZ. https://t.co/GY3DPiTpNw,True,True,0.11890864372253418,True
4226,"People who said they enjoyed lockdown 2020 - a pie chart!

Get yours here &gt;&gt;&gt; https://t.co/0PejDsY3pg https://t.co/eHoLAXodut",False,False,0.35439014434814453,True
1701,All Other News Suspended Over Coronavirus https://t.co/4l2bWuVCX6,False,True,0.11713290214538574,False
3223,Sadly we had some historical data adjustments come in right after we pulled the numbers for these tweets. They nudged deaths up pushing the 7-day average back over 500. Here's what the data like now: https://t.co/xUbNxLzYNm https://t.co/tATgQDL6l3,True,True,0.11916780471801758,True
6038,Coronavirus: PM urged to take 'blindingly obvious' COVID action 'today' to halt virus spike https://t.co/b0d21Rv7iL,True,True,0.11748886108398438,True
940,Three cases previously included as Lagos state cases have been transferred to Ogun state. The three cases live in satellite towns in Ogun close to Lagos Therefore Lagos State has reported 163 confirmed cases while Ogun State has reported 7 confirmed cases,True,True,0.11860370635986328,True
3819,Lastly apologies to the great state of Idaho which is indeed publishing current COVID-19 hospitalization data and which we unfairly criticized yesterday. Thank you Idaho! https://t.co/dTyhn7pZJC,True,True,0.11833620071411133,True
6399,Seven states saw the number of people hospitalized rise by 100 or more today. In Texas this figure is almost 5 times higher than it was 30 days ago on June 7 (1878 to 9286). https://t.co/z39Q1vJ6B0,True,False,0.3579432964324951,False
1213,There is one additional previously reported case that is now considered to have recovered from COVID-19. Our total number of active cases is 61; of those 29 are imported cases in MIQ facilities and 32 are community cases.,True,True,0.11659598350524902,True
2840,503 new cases of COVID19Nigeria; Lagos-153 Ondo-76 Edo-54 FCT-41 Enugu-37 Rivers-30 Benue-24 Osun-20 Kaduna-15 Kwara-13 Abia-9 Borno-8 Plateau-6 Taraba-5 Ogun-3 Kano-3 Kebbi-2 Nasarawa-2 Bayelsa-1 Gombe-1 29879 confirmed 12108 discharged 669 deaths https://t.co/gyghkcIbcb,True,False,0.35016322135925293,False
1317,For more information on what CDC is doing to partner with tribal communities to respond to COVID-19 visit: https://t.co/2Xjim3GaiS. https://t.co/aF7x076mBq,True,True,0.11691689491271973,True
4412,“The rule of six by itself isn’t sufficiently slowing down the virus spreading.” Mayor of London Sadiq Khan explains that it will take “additional measures” along with the ‘rule of six’ to slow down the spread of the virus in the city. Get more here: https://t.co/jw9VSoGjgO https://t.co/S8LScfTq6D,True,False,0.35399723052978516,False
1280,10% of pregnant women test positive for COVID. https://t.co/YkGdf9qbUk,True,True,0.11877250671386719,True
6251,Yes the State Governments may issue stricter guidelines to contain #novel #coronavirus transmission but are not permitted to dilute @HMOIndia #unlock4 guidelines issued under the Disaster Management Act 2005. #unlock4guidelines #COVID19 #COVID__19 #COVID #COVID_19 #COVIDー19 https://t.co/gxGudcS9mt,True,True,0.11767935752868652,True
197,A photo shows people infected with coronavirus lying on the sidewalk in China.,False,True,0.11720085144042969,False
5297,A WhatsApp forward along with a video is doing the rounds in which it is claimed that a person who belongs to the Tablighi Jamaat was kept in an isolation ward where he started wandering naked. The viral forward also claims that the person who was wandering naked did this vulgar act intentionally.,False,True,0.11661624908447266,False
4255,#IndiaFightsCorona: @DBTIndia-BIRAC is supporting #COVID19 vaccine development by facilitating the establishment of the r-VSV vaccine manufacturing platform for the first time in India under the National Biopharma Mission. 👉https://t.co/wgABaH5com #StaySafe #IndiaWillWin https://t.co/Ni2xIemHrV,True,False,0.3526918888092041,False
3695,People living in quarantine centre refuse to eat food as it was cooked by lower caste women.,False,False,0.35273170471191406,True
5177,"Amid COVID-19, 25 of the 26 Republican governors ""have decided to play football,"" but ""three-fourths"" of the 24 Democratic governors ""have decided not to play already and most will probably not play.??�",False,False,0.3511080741882324,True
2228,"This is the moment Asia correspondent @chesh was tested for #coronavirus in China - and he received the results in 30 minutes. The Chinese company behind the test says this shows that Boris Johnson's moonshot testing programme ""can be done"". More here: https://t.co/UeV4MSrttw https://t.co/TTTqquPUsJ",True,False,0.35248231887817383,False
2870,#COVID19 disruptions to child and maternal health services such as health checkups vaccinations &amp; prenatal and postnatal care threaten to undo decades of hard-won progress. 👉 https://t.co/rrKeuvdBKC https://t.co/hjIXhxZmEu,True,True,0.11745166778564453,True
367,"A banner with a swastika, ???Trump??� and ???Pence??� is from a Michigan coronavirus protest.",False,True,0.11874032020568848,False
649,The image shows COVID-19 patients and the state of coronavirus isolation ward in Pakistan.,False,True,0.12323689460754395,False
5992,World Bank website shows COVID-19 testing kits purchased by countries in 2017 and in 2018. I have verified that this is in fact posted on the World Banks World Integrated Trade Solution (WITS) website” or “World Bank exporting COVID-19 Testing Kits in 2018??????,False,True,0.11860823631286621,False
5283,@CarlHan30554840 Kia ora Carl thanks for your feedback. The new cases are separated into two categories - recent travel and in the community. The total number of confirmed cases is the first number on the graphic which is currently 61.,True,False,0.35245633125305176,False
5010,Although #COVID19 cases in many states declined over the last 7 days daily cases are now increasing in some states particularly in the upper Great Plains Midwest and South. Wear a mask. Stay 6 ft from others. Wash your hands. See more data: https://t.co/4Ku7nKLZCq https://t.co/3mVOhU0nqA,True,True,0.11536407470703125,True
3158,NYC presumptive deaths are what is causing the discrepancy with the JHU tracker: https://t.co/B8u57NsOE6 https://t.co/5n9AVwPhBf,True,True,0.1160590648651123,True
6056,RT @PIB_India: Over 38.5 lakh patients have so far recovered and discharged. The rate of recovery on day to day basis is showing an increas…,True,True,0.11529755592346191,True
1749,So basically Jokowi's bet with Avigan(Favipiravir) might actually paybacks after promising result in treating COVID-19 patients.,False,False,0.3482375144958496,True
5881,Create a cleaner air space to protect yourself and your loved ones from #wildfire smoke during the #COVID19 pandemic. Learn more: https://t.co/2xlF9MccFt. https://t.co/zin6ib4jdi,True,True,0.1163179874420166,True
3606,Coronavirus: European countries impose new restrictions as infections tick upwards https://t.co/YmLoWpxOXO,True,True,0.11645650863647461,True
3009,I see. Treatments are “unproven and maybe dangerous” but any and all Warp Speed vaccines should be mandated w out ANY safety history. Got it. https://t.co/8XaVMTgqjv,False,False,0.3501930236816406,True
4472,This is the state of things now. (Note that OR KS KY LA PA NH and RI did not report any new cases today.) https://t.co/hgR7FfanYk,True,True,0.11713027954101562,True
4969,Priyanka Gandhi has started buses to help migrants travel during the COVID-19 lockdown.,False,False,0.34748291969299316,True
5053,A video shows healthcare professionals in a hospital displaying hopeful message. The caption states the video was filmed at Moinhos de Vento Hospital in Porto Alegre Brazil and that they managed to cure all the COVID-19 patients in their ICU and were thus celebrating.,False,True,0.11648678779602051,False
3969,Our daily update is published. We’ve now tracked 6 million tests up 230k from yesterday. A very strong testing day! Note that we can only track tests that a state reports. For details see: https://t.co/PZrmH4bl5Y https://t.co/unud8dTHIU,True,False,0.3507108688354492,False
631,RT @DDIndialive: West Bengal: Kolkata Metro Rail Authority decides to resume services from September 14 in compliance with standard operati…,True,False,0.34819865226745605,False
2022,Truth About Brad Pitt And Jennifer Aniston’s Relationship During The Coronavirus Lockdown https://t.co/p3xkmRhYE4,False,False,0.34575963020324707,True
2086,São Paulo's mayor Bruno Covas prohibited doctors from prescribing hidroxychloroquine.,False,False,0.3511528968811035,True
2041,All domestic passengers intending to exit #Mumbai #Maharshtra within 7 days of the arrival shall be exempted from #quarantine provided they are able to produce a confirmed ticket for onward/return journey to get quarantine exemption: https://t.co/KznCygeIpq https://t.co/19MCeyJCow,True,True,0.11831164360046387,True
2084,"""The president looks like he was ahead of the curve – as you know he talks about this all the time – on shutting down travel from China.""",False,False,0.36115241050720215,True
6369,"I overheard someone explaining how COVID-19 means Chinese Originated Viral Infectious Disease. I didn’t even try to explain to them they were wrong but I did ask what 19 means. He said it was the number of try’s before the man made virus was perfected!

Vote Blue!",False,True,0.11858868598937988,False
4859,There were 86 people on this charter flight. All have been contacted and are either in the process of being tested or have been tested. 63 have returned a negative test.,True,False,0.3575255870819092,False
6031,Evidence of immunoglobulin antibodies in 3 case series patients with severe COVID-19 and encephalitis. https://t.co/zhGPEEuzzP,True,True,0.12070631980895996,True
3859,A case of coronavirus was confirmed in Sincelejo in Colombia.,False,True,0.11919403076171875,False
3945,"CDC urges Americans to stay safe by doing opposite of everything Trump says

https://t.co/glMOT1OWei #coronavirus #COVID19 #pandemic https://t.co/h19F8DAqiS",False,True,0.11882162094116211,False
5027,Someone once used Facebook to rehome 52 horses but not this year and not after a COVID-19 death. https://t.co/zmqG8rr3eO,False,False,0.3577609062194824,True
125,Acc to @MoHFW_INDIA #Incubation period for #COVID19 which is the time between exposure to the novel #coronavirus (becoming infected) and symptom onset is 1 to 12.5 days (with median estimates of 5 to 6 days) but can be as long as 14 days. #Coronavirus #Covid_19 #COVIDー19 https://t.co/u0wkfQS3sM,True,True,0.1197197437286377,True
1481,That is to say it might look like the plateau is over but if you back out California we're probably about where we were before except the April average is now 155k instead of 145k. https://t.co/kFoBPQ8QVk,True,False,0.3598160743713379,False
744,Collecting data about race is fundamental to understanding this outbreak. We know the health care system underserves black communities. We know that Latinx and Asian communities experience overlapping but distinct barriers to care too.,True,True,0.11924242973327637,True
2102,COVID-19 is cured with hot water and baking soda.,False,False,0.3562469482421875,True
5151,"@madhukishwar Absolutely madhu ji. Along with 3 family members , i was infected with #COVID19 for 3 weeks
Gargle with haldi thrice
Kadha twice
Steam thrice
Haldi milk at night
Coronil pack ( swasari and coronil) twice
All four of us got negative by following above.Remained in home isolation",False,True,0.11762404441833496,False
6408,"@KagAshley @daveman19802 @charliekirk11 Ashley, Hot spots for COVID-19 are also commonly 5G areas! https://t.co/1aTO9qo0HE Fear ignorance as much as fear. A virus is a virus. Also, look at zinc, Vitamins D, C, A &amp; quinine, &amp; last but not least chlorine dioxide. You can a kit for $50, enough for person months.",False,False,0.361879825592041,True
5607,The new coronavirus pH varies from 5.5 to 8.5. To defeat it we need to consume more alkaline food.,False,True,0.12082600593566895,False
4091,Introverts Everywhere Secretly Rejoice at Coronavirus Excuse to Isolate https://t.co/z0s52mtWEv #health #coronavirus #sickness #introvert,False,True,0.11835241317749023,False
1281,Our daily update is published. We’ve now tracked 21.9 million tests up 420k from yesterday. For details see: https://t.co/PZrmH4bl5Y https://t.co/47u68DJNKM,True,True,0.1164858341217041,True
721,Bhutan has zero COVID-19 cases thanks to its vegetarian diet.,False,False,0.3594045639038086,True
3526,Starting in March if you travel outside of the United States you won't be allowed back in the country “due to high risk of the coronavirus.”,False,True,0.11740922927856445,False
3475,The schoolkids’ guide to using coronavirus to take the absolute piss https://t.co/nSC6DQjVWH,False,False,0.35030579566955566,True
1890,"Largest #COVID19 testing study shows cases are rising across England @SRileyIDD ""None of this would be possible without the involvement of hundreds of thousands of members of the public whose ongoing contributions are enabling this essential research"" https://t.co/FWBpMvLuwr",True,False,0.3506629467010498,False
3336,U.S. House Speaker Nancy Pelosi was in Wuhan China six days after the impeachment proceedings against President Trump ended.,False,False,0.3569297790527344,True
1292,RT @mygovindia: PM @narendramodi launched Hi-Tech state of the art COVID-19 testing facilities in 3 cities which will scale up testing to 1…,True,True,0.11919474601745605,True
3689,Coronavirus: The Crown Estate warns COVID-19 will hit value of profits and property https://t.co/vPqa62gGQR,True,False,0.3489491939544678,False
5921,Another thread we've been following: New York versus the rest of the country. As NY deaths have plateaued and slowly begun to decline the rest of the country does not yet show a similar pattern. https://t.co/E3s3hQDR0M,True,True,0.11832165718078613,True
3455,Shanghai and Beijing had no cases of coronavirus.,False,True,0.11949014663696289,False
25,Very intriguing possibility that mood changes and anxiety may be a function of invasion of the #coronavirus into the CNS and brain. https://t.co/q5kwqJmFRt,True,True,0.11757302284240723,True
967,.@JoeBiden said there is no 'game plan' to distribute coronavirus vaccine. Is he right? https://t.co/XxeraXvkHI https://t.co/M5Y8zAcmbf,False,False,0.3536403179168701,True
2036,Anyone can get an infection and almost any infection including #COVID19 can lead to #sepsis. Educate yourself and your family by downloading and sharing our newly-updated patient fact sheet: https://t.co/TV9jeTe0oI. #SAM2020 https://t.co/gQd0wSTKEO,True,True,0.1185309886932373,True
380,Schedules for the sale of milk newspapers grocery and medical stores have been issued by the Mumbai Police commissioner.,False,False,0.35409021377563477,True
5165,RT @nytimes: After Precious woke up and her condition improved Dr. Byer and a resident physician rolled a tablet computer into her room.…,True,True,0.11814546585083008,True
2182,???Covid-19 is NOT killing people. Weak immune systems and bad doctors are.??�,False,True,0.1191408634185791,False
2364,The reported death toll was very high today: 2527 one of the three highest days of the outbreak. Some of that is due to a large data reconciliation in Pennsylvania which resulted in the state reporting 554 deaths today. https://t.co/N8xFgm5WXM,True,True,0.11774063110351562,True
3698,Nurse Danielle DiCenso died of COVID-19 at the age of 33 after being exposed to the virus at the hospital where she worked in Florida.,False,True,0.11818170547485352,False
3799,📢#CoronaVirusUpdates: ✅India's #COVID19 recovery rate improves to 76.63% as on August 31 2020 📍Steady improvement in India's COVID-19 recovery rate since #lockdown initiation on March 25 2020 #IndiaFightsCorona @ICMRDELHI Via @MoHFW_INDIA https://t.co/tzWv6qt3Jv,True,True,0.11694002151489258,True
5425,NEWS! Coronavirus ‘a serious and imminent threat to public health’ insists serious and imminent threat to public health https://t.co/jlUYgTXik5 https://t.co/zzTCnyDw7C,False,True,0.11741995811462402,False
4265,RT @WHOAFRO: 🤔Is it safe for a mother to breastfeed if she has #COVID19? 🤱🏿Yes! Continue breastfeeding your baby even if you are infected…,True,True,0.11653614044189453,True
5060,In Pulaski County Arkansas - thanks to social distancing we don't estimate the hospitals overloading but without a Stay-At-Home order the county home to Little Rock could see 62% of their population infected and 2000 deaths.,True,True,0.11696505546569824,True
3990,Seventeen new cases of #COVID19 have been reported as follows: 8 in Lagos 3 in Katsina 2 in FCT 1 in Niger 1 in Kaduna 1 in Anambra 1 in Ondo As at 09:30 pm 10th April there are 305 confirmed cases of #COVID19 reported in Nigeria. 58 have been discharged with 7 deaths https://t.co/0STe5QWxMd,True,True,0.11732363700866699,True
588,📢#CoronaVirusUpdates: ✅India's #COVID19 recovery rate improves to 77.74% as on September 10 2020 📍Steady improvement in India's COVID-19 recovery rate since #lockdown initiation on March 25 2020 #IndiaFightsCorona @ICMRDELHI Via @MoHFW_INDIA https://t.co/GEh7DtTBJu,True,True,0.11694788932800293,True
3148,???Shands Hospital of Gainesville Florida has confirmed its first case of coronavirus.??�,False,True,0.11693072319030762,False
355,Every worker on the front lines of the fight against COVID-19 deserves protections and accommodations that keep them and their families safe. I'm glad to see states stepping up to support folks — employers must do the same. https://t.co/QClURuStbV,False,True,0.11852455139160156,False
5130,Coronavirus can be cured by sniffing clove and camphor and by drinking water the virus will go to the stomach and the acid in the stomach will kill the virus.,False,False,0.35339927673339844,True
